state,year,quarter,stressor,pct_affected
South Dakota,2015,Q3,Pesticides,7.1
South Dakota,2015,Q3,Pests (Excl Varroa Mites),7.3
South Dakota,2015,Q3,Unknown Causes,5.7
South Dakota,2015,Q3,Varroa Mites,22
South Dakota,2015,Q4,Disease,1.9
South Dakota,2015,Q4,Other Causes,2.4
South Dakota,2015,Q4,Pesticides,7.1
South Dakota,2015,Q4,Pests (Excl Varroa Mites),3
South Dakota,2015,Q4,Unknown Causes,4.1
South Dakota,2015,Q4,Varroa Mites,16.8
South Dakota,2016,Q1,Disease,0
South Dakota,2016,Q1,Other Causes,0.5
South Dakota,2016,Q1,Pesticides,0
South Dakota,2016,Q1,Pests (Excl Varroa Mites),0
South Dakota,2016,Q1,Unknown Causes,0.3
South Dakota,2016,Q1,Varroa Mites,0.2
South Dakota,2016,Q2,Disease,1.7
South Dakota,2016,Q2,Other Causes,15.4
South Dakota,2016,Q2,Pesticides,5.1
South Dakota,2016,Q2,Pests (Excl Varroa Mites),6.6
South Dakota,2016,Q2,Unknown Causes,0.1
South Dakota,2016,Q2,Varroa Mites,32.4
South Dakota,2016,Q3,Disease,14.2
South Dakota,2016,Q3,Other Causes,4.6
South Dakota,2016,Q3,Pesticides,22.7
South Dakota,2016,Q3,Pests (Excl Varroa Mites),19.5
South Dakota,2016,Q3,Unknown Causes,2.8
South Dakota,2016,Q3,Varroa Mites,48.8
South Dakota,2016,Q4,Disease,0.3
South Dakota,2016,Q4,Other Causes,1
South Dakota,2016,Q4,Pesticides,6
South Dakota,2016,Q4,Pests (Excl Varroa Mites),5.3
South Dakota,2016,Q4,Unknown Causes,0.3
South Dakota,2016,Q4,Varroa Mites,48.9
South Dakota,2017,Q1,Disease,0
South Dakota,2017,Q1,Other Causes,0.2
South Dakota,2017,Q1,Pesticides,0
South Dakota,2017,Q1,Pests (Excl Varroa Mites),0
South Dakota,2017,Q1,Unknown Causes,0.3
South Dakota,2017,Q1,Varroa Mites,2.9
South Dakota,2017,Q2,Disease,1
South Dakota,2017,Q2,Other Causes,5
South Dakota,2017,Q2,Pesticides,6.4
South Dakota,2017,Q2,Pests (Excl Varroa Mites),1.4
South Dakota,2017,Q2,Unknown Causes,3.6
South Dakota,2017,Q2,Varroa Mites,8.7
South Dakota,2017,Q3,Disease,5
South Dakota,2017,Q3,Other Causes,27
South Dakota,2017,Q3,Pesticides,10.1
South Dakota,2017,Q3,Pests (Excl Varroa Mites),13.4
South Dakota,2017,Q3,Unknown Causes,2.5
South Dakota,2017,Q3,Varroa Mites,47.4
South Dakota,2017,Q4,Disease,4.1
South Dakota,2017,Q4,Other Causes,7.5
South Dakota,2017,Q4,Pesticides,4.4
South Dakota,2017,Q4,Pests (Excl Varroa Mites),0.1
South Dakota,2017,Q4,Unknown Causes,2.7
South Dakota,2017,Q4,Varroa Mites,17.3
South Dakota,2018,Q1,Other Causes,0.5
South Dakota,2018,Q1,Pests (Excl Varroa Mites),0.1
South Dakota,2018,Q1,Unknown Causes,0.1
South Dakota,2018,Q1,Varroa Mites,4.4
South Dakota,2018,Q2,Disease,7.3
South Dakota,2018,Q2,Other Causes,37.5
South Dakota,2018,Q2,Pesticides,3.8
South Dakota,2018,Q2,Pests (Excl Varroa Mites),40.4
South Dakota,2018,Q2,Varroa Mites,55.1
South Dakota,2018,Q3,Disease,3.3
South Dakota,2018,Q3,Other Causes,45
South Dakota,2018,Q3,Pesticides,8.5
South Dakota,2018,Q3,Pests (Excl Varroa Mites),32.9
South Dakota,2018,Q3,Unknown Causes,1.6
South Dakota,2018,Q3,Varroa Mites,54.7
South Dakota,2018,Q4,Disease,7
South Dakota,2018,Q4,Other Causes,2.1
South Dakota,2018,Q4,Pesticides,1.6
South Dakota,2018,Q4,Pests (Excl Varroa Mites),1.3
South Dakota,2018,Q4,Unknown Causes,2.5
South Dakota,2018,Q4,Varroa Mites,12.8
South Dakota,2019,Q1,Disease,0
South Dakota,2019,Q1,Other Causes,0.8
South Dakota,2019,Q1,Pesticides,2.5
South Dakota,2019,Q1,Unknown Causes,2.2
South Dakota,2019,Q1,Varroa Mites,0.8
South Dakota,2019,Q3,Disease,0.3
South Dakota,2019,Q3,Other Causes,4
South Dakota,2019,Q3,Pesticides,14
South Dakota,2019,Q3,Pests (Excl Varroa Mites),3.5
South Dakota,2019,Q3,Unknown Causes,1.5
South Dakota,2019,Q3,Varroa Mites,10.4
South Dakota,2019,Q4,Disease,3.2
South Dakota,2019,Q4,Other Causes,11.2
South Dakota,2019,Q4,Pesticides,5.6
South Dakota,2019,Q4,Pests (Excl Varroa Mites),6.1
South Dakota,2019,Q4,Unknown Causes,1.5
South Dakota,2019,Q4,Varroa Mites,12.2
South Dakota,2020,Q1,Disease,0
South Dakota,2020,Q1,Pesticides,2.1
South Dakota,2020,Q1,Varroa Mites,14.7
South Dakota,2020,Q2,Disease,4.8
South Dakota,2020,Q2,Other Causes,52.5
South Dakota,2020,Q2,Pests (Excl Varroa Mites),46.4
South Dakota,2020,Q2,Unknown Causes,5.3
South Dakota,2020,Q2,Varroa Mites,53.3
South Dakota,2020,Q3,Disease,2.1
South Dakota,2020,Q3,Other Causes,61.4
South Dakota,2020,Q3,Pesticides,64.9
South Dakota,2020,Q3,Pests (Excl Varroa Mites),7
South Dakota,2020,Q3,Unknown Causes,2
South Dakota,2020,Q3,Varroa Mites,87
South Dakota,2020,Q4,Disease,6.5
South Dakota,2020,Q4,Pesticides,4.5
South Dakota,2020,Q4,Pests (Excl Varroa Mites),1.4
South Dakota,2020,Q4,Unknown Causes,1.8
South Dakota,2020,Q4,Varroa Mites,22.6
South Dakota,2021,Q1,Disease,0
South Dakota,2021,Q1,Pests (Excl Varroa Mites),0
South Dakota,2021,Q1,Unknown Causes,0.8
South Dakota,2021,Q1,Varroa Mites,8.6
South Dakota,2021,Q2,Disease,3.6
South Dakota,2021,Q2,Other Causes,27.3
South Dakota,2021,Q2,Pesticides,4.2
South Dakota,2021,Q2,Pests (Excl Varroa Mites),12
South Dakota,2021,Q2,Unknown Causes,0.7
South Dakota,2021,Q2,Varroa Mites,49.4
South Dakota,2021,Q3,Disease,1.1
South Dakota,2021,Q3,Other Causes,14.1
South Dakota,2021,Q3,Pesticides,3.9
South Dakota,2021,Q3,Pests (Excl Varroa Mites),4.6
South Dakota,2021,Q3,Unknown Causes,1.3
South Dakota,2021,Q3,Varroa Mites,18.3
South Dakota,2021,Q4,Other Causes,1.7
South Dakota,2021,Q4,Pesticides,7.4
South Dakota,2021,Q4,Pests (Excl Varroa Mites),9
South Dakota,2021,Q4,Unknown Causes,1.6
South Dakota,2021,Q4,Varroa Mites,45.8
South Dakota,2022,Q1,Disease,0
South Dakota,2022,Q1,Other Causes,1.8
South Dakota,2022,Q1,Pests (Excl Varroa Mites),3.4
South Dakota,2022,Q1,Varroa Mites,4.2
South Dakota,2022,Q2,Disease,0
South Dakota,2022,Q2,Other Causes,13.9
South Dakota,2022,Q2,Pesticides,2.6
South Dakota,2022,Q2,Pests (Excl Varroa Mites),31.6
South Dakota,2022,Q2,Unknown Causes,1.4
South Dakota,2022,Q2,Varroa Mites,47.4
South Dakota,2022,Q3,Other Causes,18.1
South Dakota,2022,Q3,Pesticides,16.8
South Dakota,2022,Q3,Pests (Excl Varroa Mites),3.4
South Dakota,2022,Q3,Unknown Causes,0.5
South Dakota,2022,Q3,Varroa Mites,24.7
South Dakota,2022,Q4,Disease,5
South Dakota,2022,Q4,Other Causes,9.4
South Dakota,2022,Q4,Pesticides,11.4
South Dakota,2022,Q4,Pests (Excl Varroa Mites),30.7
South Dakota,2022,Q4,Varroa Mites,67.1
South Dakota,2023,Q1,Other Causes,1.8
South Dakota,2023,Q1,Pests (Excl Varroa Mites),0
South Dakota,2023,Q1,Unknown Causes,1
South Dakota,2023,Q1,Varroa Mites,2.7
South Dakota,2023,Q2,Other Causes,1.3
South Dakota,2023,Q2,Pesticides,6
South Dakota,2023,Q2,Pests (Excl Varroa Mites),7.2
South Dakota,2023,Q2,Unknown Causes,0.9
South Dakota,2023,Q2,Varroa Mites,13.6
South Dakota,2023,Q3,Disease,3.1
South Dakota,2023,Q3,Other Causes,8.1
South Dakota,2023,Q3,Pesticides,8
South Dakota,2023,Q3,Pests (Excl Varroa Mites),4
South Dakota,2023,Q3,Unknown Causes,0.9
South Dakota,2023,Q3,Varroa Mites,26.3
South Dakota,2023,Q4,Disease,2
South Dakota,2023,Q4,Other Causes,17.7
South Dakota,2023,Q4,Pesticides,15
South Dakota,2023,Q4,Pests (Excl Varroa Mites),48.5
South Dakota,2023,Q4,Unknown Causes,0
South Dakota,2023,Q4,Varroa Mites,52.7
South Dakota,2024,Q1,Disease,2.7
South Dakota,2024,Q1,Other Causes,0
South Dakota,2024,Q1,Pests (Excl Varroa Mites),2.7
South Dakota,2024,Q1,Varroa Mites,10.7
South Dakota,2024,Q2,Other Causes,1.5
South Dakota,2024,Q2,Pesticides,12.7
South Dakota,2024,Q2,Pests (Excl Varroa Mites),7.5
South Dakota,2024,Q2,Varroa Mites,14
South Dakota,2024,Q3,Other Causes,2.3
South Dakota,2024,Q3,Pesticides,5.5
South Dakota,2024,Q3,Pests (Excl Varroa Mites),5.9
South Dakota,2024,Q3,Unknown Causes,1.7
South Dakota,2024,Q3,Varroa Mites,18.1
South Dakota,2024,Q4,Disease,1.1
South Dakota,2024,Q4,Other Causes,0.6
South Dakota,2024,Q4,Pesticides,19.7
South Dakota,2024,Q4,Unknown Causes,0.8
South Dakota,2024,Q4,Varroa Mites,12.6
South Dakota,2025,Q1,Disease,1.6
South Dakota,2025,Q1,Other Causes,0.7
South Dakota,2025,Q1,Pesticides,0.9
South Dakota,2025,Q1,Pests (Excl Varroa Mites),3.1
South Dakota,2025,Q1,Unknown Causes,0.5
South Dakota,2025,Q1,Varroa Mites,3.2
South Dakota,2025,Q2,Other Causes,0
South Dakota,2025,Q2,Pesticides,0
South Dakota,2025,Q2,Pests (Excl Varroa Mites),1.4
South Dakota,2025,Q2,Varroa Mites,15
Tennessee,2015,Q1,Disease,0
Tennessee,2015,Q1,Other Causes,13
Tennessee,2015,Q1,Pesticides,0
Tennessee,2015,Q1,Pests (Excl Varroa Mites),17.1
Tennessee,2015,Q1,Unknown Causes,4.4
Tennessee,2015,Q1,Varroa Mites,22.2
Tennessee,2015,Q2,Disease,1.8
Tennessee,2015,Q2,Other Causes,2.6
Tennessee,2015,Q2,Pesticides,9.8
Tennessee,2015,Q2,Pests (Excl Varroa Mites),26.3
Tennessee,2015,Q2,Unknown Causes,3
Tennessee,2015,Q2,Varroa Mites,47.8
Tennessee,2015,Q3,Disease,0.5
Tennessee,2015,Q3,Other Causes,2.2
Tennessee,2015,Q3,Pesticides,4.8
Tennessee,2015,Q3,Pests (Excl Varroa Mites),38.4
Tennessee,2015,Q3,Unknown Causes,1
Tennessee,2015,Q3,Varroa Mites,50.8
Tennessee,2015,Q4,Disease,0
Tennessee,2015,Q4,Other Causes,7.1
Tennessee,2015,Q4,Pesticides,4.6
Tennessee,2015,Q4,Pests (Excl Varroa Mites),28.3
Tennessee,2015,Q4,Unknown Causes,3.6
Tennessee,2015,Q4,Varroa Mites,43.6
Tennessee,2016,Q1,Disease,0.2
Tennessee,2016,Q1,Other Causes,10.1
Tennessee,2016,Q1,Pesticides,3.7
Tennessee,2016,Q1,Pests (Excl Varroa Mites),7.1
Tennessee,2016,Q1,Unknown Causes,10.9
Tennessee,2016,Q1,Varroa Mites,19.7
Tennessee,2016,Q2,Disease,0.1
Tennessee,2016,Q2,Other Causes,9.1
Tennessee,2016,Q2,Pesticides,0.4
Tennessee,2016,Q2,Pests (Excl Varroa Mites),22.7
Tennessee,2016,Q2,Unknown Causes,2.6
Tennessee,2016,Q2,Varroa Mites,40.9
Tennessee,2016,Q3,Disease,1.3
Tennessee,2016,Q3,Other Causes,6.2
Tennessee,2016,Q3,Pesticides,2.4
Tennessee,2016,Q3,Pests (Excl Varroa Mites),23.1
Tennessee,2016,Q3,Unknown Causes,2
Tennessee,2016,Q3,Varroa Mites,22.5
Tennessee,2016,Q4,Disease,0
Tennessee,2016,Q4,Other Causes,2.2
Tennessee,2016,Q4,Pesticides,1.1
Tennessee,2016,Q4,Pests (Excl Varroa Mites),21.6
Tennessee,2016,Q4,Unknown Causes,3.1
Tennessee,2016,Q4,Varroa Mites,19.9
Tennessee,2017,Q1,Disease,0.9
Tennessee,2017,Q1,Other Causes,8.1
Tennessee,2017,Q1,Pesticides,2.4
Tennessee,2017,Q1,Pests (Excl Varroa Mites),12.6
Tennessee,2017,Q1,Unknown Causes,7
Tennessee,2017,Q1,Varroa Mites,28.6
Tennessee,2017,Q2,Disease,1
Tennessee,2017,Q2,Other Causes,10.6
Tennessee,2017,Q2,Pesticides,3.1
Tennessee,2017,Q2,Pests (Excl Varroa Mites),25.5
Tennessee,2017,Q2,Unknown Causes,3.9
Tennessee,2017,Q2,Varroa Mites,53.4
Tennessee,2017,Q3,Disease,2.1
Tennessee,2017,Q3,Other Causes,5.3
Tennessee,2017,Q3,Pesticides,6
Tennessee,2017,Q3,Pests (Excl Varroa Mites),22.1
Tennessee,2017,Q3,Unknown Causes,6.9
Tennessee,2017,Q3,Varroa Mites,42.8
Tennessee,2017,Q4,Disease,0.2
Tennessee,2017,Q4,Other Causes,7.5
Tennessee,2017,Q4,Pesticides,2
Tennessee,2017,Q4,Pests (Excl Varroa Mites),18.9
Tennessee,2017,Q4,Unknown Causes,15.3
Tennessee,2017,Q4,Varroa Mites,22.8
Tennessee,2018,Q1,Disease,2.3
Tennessee,2018,Q1,Other Causes,13.2
Tennessee,2018,Q1,Pesticides,3
Tennessee,2018,Q1,Pests (Excl Varroa Mites),20.4
Tennessee,2018,Q1,Unknown Causes,19.7
Tennessee,2018,Q1,Varroa Mites,29.2
Tennessee,2018,Q2,Disease,3
Tennessee,2018,Q2,Other Causes,6.2
Tennessee,2018,Q2,Pesticides,3.4
Tennessee,2018,Q2,Pests (Excl Varroa Mites),22.9
Tennessee,2018,Q2,Unknown Causes,2.5
Tennessee,2018,Q2,Varroa Mites,30
Tennessee,2018,Q3,Disease,0.7
Tennessee,2018,Q3,Other Causes,5.6
Tennessee,2018,Q3,Pesticides,13.2
Tennessee,2018,Q3,Pests (Excl Varroa Mites),53.2
Tennessee,2018,Q3,Unknown Causes,2.1
Tennessee,2018,Q3,Varroa Mites,70.6
Tennessee,2018,Q4,Disease,1.9
Tennessee,2018,Q4,Other Causes,9.1
Tennessee,2018,Q4,Pesticides,11.4
Tennessee,2018,Q4,Pests (Excl Varroa Mites),20.8
Tennessee,2018,Q4,Unknown Causes,5.1
Tennessee,2018,Q4,Varroa Mites,49.8
Tennessee,2019,Q1,Disease,5.1
Tennessee,2019,Q1,Other Causes,7.7
Tennessee,2019,Q1,Pesticides,0.9
Tennessee,2019,Q1,Pests (Excl Varroa Mites),23.6
Tennessee,2019,Q1,Unknown Causes,7.1
Tennessee,2019,Q1,Varroa Mites,62.8
Tennessee,2019,Q3,Disease,0.2
Tennessee,2019,Q3,Other Causes,11.5
Tennessee,2019,Q3,Pesticides,9.1
Tennessee,2019,Q3,Pests (Excl Varroa Mites),23.3
Tennessee,2019,Q3,Unknown Causes,1.5
Tennessee,2019,Q3,Varroa Mites,51.4
Tennessee,2019,Q4,Disease,0
Tennessee,2019,Q4,Other Causes,7.6
Tennessee,2019,Q4,Pesticides,33.6
Tennessee,2019,Q4,Pests (Excl Varroa Mites),53.5
Tennessee,2019,Q4,Unknown Causes,9.1
Tennessee,2019,Q4,Varroa Mites,66.6
Tennessee,2020,Q1,Disease,1
Tennessee,2020,Q1,Other Causes,4.1
Tennessee,2020,Q1,Pesticides,0
Tennessee,2020,Q1,Pests (Excl Varroa Mites),17.3
Tennessee,2020,Q1,Unknown Causes,7.8
Tennessee,2020,Q1,Varroa Mites,18.9
Tennessee,2020,Q2,Other Causes,3.3
Tennessee,2020,Q2,Pesticides,6.8
Tennessee,2020,Q2,Pests (Excl Varroa Mites),7.8
Tennessee,2020,Q2,Unknown Causes,3
Tennessee,2020,Q2,Varroa Mites,31.2
Tennessee,2020,Q3,Disease,2.3
Tennessee,2020,Q3,Other Causes,2.4
Tennessee,2020,Q3,Pesticides,0.5
Tennessee,2020,Q3,Pests (Excl Varroa Mites),15.5
Tennessee,2020,Q3,Unknown Causes,2.2
Tennessee,2020,Q3,Varroa Mites,37.7
Tennessee,2020,Q4,Other Causes,2.1
Tennessee,2020,Q4,Pesticides,5.1
Tennessee,2020,Q4,Pests (Excl Varroa Mites),25.4
Tennessee,2020,Q4,Unknown Causes,5.2
Tennessee,2020,Q4,Varroa Mites,33.8
Tennessee,2021,Q1,Disease,1.4
Tennessee,2021,Q1,Other Causes,2.6
Tennessee,2021,Q1,Pesticides,0.8
Tennessee,2021,Q1,Pests (Excl Varroa Mites),5.2
Tennessee,2021,Q1,Unknown Causes,8.9
Tennessee,2021,Q1,Varroa Mites,34.4
Tennessee,2021,Q2,Other Causes,3.1
Tennessee,2021,Q2,Pesticides,2.4
Tennessee,2021,Q2,Pests (Excl Varroa Mites),10.3
Tennessee,2021,Q2,Varroa Mites,22.4
Tennessee,2021,Q3,Other Causes,1.8
Tennessee,2021,Q3,Pesticides,0.7
Tennessee,2021,Q3,Pests (Excl Varroa Mites),11.6
Tennessee,2021,Q3,Varroa Mites,16
Tennessee,2021,Q4,Disease,0.5
Tennessee,2021,Q4,Other Causes,2.5
Tennessee,2021,Q4,Pesticides,1.4
Tennessee,2021,Q4,Pests (Excl Varroa Mites),5.1
Tennessee,2021,Q4,Unknown Causes,1
Tennessee,2021,Q4,Varroa Mites,33.5
Tennessee,2022,Q1,Disease,1
Tennessee,2022,Q1,Other Causes,3.3
Tennessee,2022,Q1,Pests (Excl Varroa Mites),5.1
Tennessee,2022,Q1,Unknown Causes,3
Tennessee,2022,Q1,Varroa Mites,12.9
Tennessee,2022,Q2,Disease,1
Tennessee,2022,Q2,Other Causes,24.4
Tennessee,2022,Q2,Pests (Excl Varroa Mites),23.7
Tennessee,2022,Q2,Unknown Causes,1.7
Tennessee,2022,Q2,Varroa Mites,30.9
Tennessee,2022,Q3,Disease,10.3
Tennessee,2022,Q3,Other Causes,11.3
Tennessee,2022,Q3,Pesticides,8.5
Tennessee,2022,Q3,Pests (Excl Varroa Mites),20.5
Tennessee,2022,Q3,Unknown Causes,10.8
Tennessee,2022,Q3,Varroa Mites,27.3
Tennessee,2022,Q4,Disease,2.5
Tennessee,2022,Q4,Other Causes,1
Tennessee,2022,Q4,Pesticides,0.7
Tennessee,2022,Q4,Pests (Excl Varroa Mites),7.6
Tennessee,2022,Q4,Unknown Causes,3.1
Tennessee,2022,Q4,Varroa Mites,24.4
Tennessee,2023,Q1,Disease,0.9
Tennessee,2023,Q1,Other Causes,7
Tennessee,2023,Q1,Pesticides,1
Tennessee,2023,Q1,Pests (Excl Varroa Mites),5.5
Tennessee,2023,Q1,Unknown Causes,4.9
Tennessee,2023,Q1,Varroa Mites,39.8
Tennessee,2023,Q2,Disease,0
Tennessee,2023,Q2,Other Causes,2.8
Tennessee,2023,Q2,Pests (Excl Varroa Mites),1.6
Tennessee,2023,Q2,Unknown Causes,1.8
Tennessee,2023,Q2,Varroa Mites,13.3
Tennessee,2023,Q3,Other Causes,1.6
Tennessee,2023,Q3,Pesticides,1.7
Tennessee,2023,Q3,Pests (Excl Varroa Mites),3
Tennessee,2023,Q3,Unknown Causes,2.8
Tennessee,2023,Q3,Varroa Mites,15.1
Tennessee,2023,Q4,Other Causes,1.1
Tennessee,2023,Q4,Pesticides,2.1
Tennessee,2023,Q4,Pests (Excl Varroa Mites),5
Tennessee,2023,Q4,Unknown Causes,1.8
Tennessee,2023,Q4,Varroa Mites,10.1
Tennessee,2024,Q1,Other Causes,2.1
Tennessee,2024,Q1,Pesticides,0.7
Tennessee,2024,Q1,Pests (Excl Varroa Mites),5.4
Tennessee,2024,Q1,Unknown Causes,10.4
Tennessee,2024,Q1,Varroa Mites,13.6
Tennessee,2024,Q2,Disease,0
Tennessee,2024,Q2,Other Causes,4.9
Tennessee,2024,Q2,Pesticides,0.7
Tennessee,2024,Q2,Pests (Excl Varroa Mites),5.1
Tennessee,2024,Q2,Unknown Causes,2.8
Tennessee,2024,Q2,Varroa Mites,52
Texas,2015,Q1,Disease,5
Texas,2015,Q1,Other Causes,2.3
Texas,2015,Q1,Pesticides,11.1
Texas,2015,Q1,Pests (Excl Varroa Mites),12.2
Texas,2015,Q1,Unknown Causes,6.2
Texas,2015,Q1,Varroa Mites,21.5
Texas,2015,Q2,Disease,2.5
Texas,2015,Q2,Other Causes,7.4
Texas,2015,Q2,Pesticides,6.6
Texas,2015,Q2,Pests (Excl Varroa Mites),22.9
Texas,2015,Q2,Unknown Causes,3
Texas,2015,Q2,Varroa Mites,19.3
Texas,2015,Q3,Disease,1.3
Texas,2015,Q3,Other Causes,4.7
Texas,2015,Q3,Pesticides,19.4
Texas,2015,Q3,Pests (Excl Varroa Mites),26
Texas,2015,Q3,Unknown Causes,5.2
Texas,2015,Q3,Varroa Mites,30.7
Texas,2015,Q4,Disease,2.7
Texas,2015,Q4,Other Causes,2.2
Texas,2015,Q4,Pesticides,5.4
Texas,2015,Q4,Pests (Excl Varroa Mites),8.7
Texas,2015,Q4,Unknown Causes,8
Texas,2015,Q4,Varroa Mites,20.9
Texas,2016,Q1,Disease,2.3
Texas,2016,Q1,Other Causes,3.7
Texas,2016,Q1,Pesticides,9.4
Texas,2016,Q1,Pests (Excl Varroa Mites),9.8
Texas,2016,Q1,Unknown Causes,2.5
Texas,2016,Q1,Varroa Mites,19.4
Texas,2016,Q2,Disease,7.5
Texas,2016,Q2,Other Causes,7.4
Texas,2016,Q2,Pesticides,2.4
Texas,2016,Q2,Pests (Excl Varroa Mites),9
Texas,2016,Q2,Unknown Causes,3.7
Texas,2016,Q2,Varroa Mites,26.1
Texas,2016,Q3,Disease,1.7
Texas,2016,Q3,Other Causes,3.7
Texas,2016,Q3,Pesticides,31.4
Texas,2016,Q3,Pests (Excl Varroa Mites),11.4
Texas,2016,Q3,Unknown Causes,4.1
Texas,2016,Q3,Varroa Mites,47.2
Texas,2016,Q4,Disease,3.2
Texas,2016,Q4,Other Causes,2.8
Texas,2016,Q4,Pesticides,3.6
Texas,2016,Q4,Pests (Excl Varroa Mites),17.5
Texas,2016,Q4,Unknown Causes,1.4
Texas,2016,Q4,Varroa Mites,33.1
Texas,2017,Q1,Disease,2
Texas,2017,Q1,Other Causes,3.5
Texas,2017,Q1,Pesticides,5.1
Texas,2017,Q1,Pests (Excl Varroa Mites),22.5
Texas,2017,Q1,Unknown Causes,3.6
Texas,2017,Q1,Varroa Mites,36.2
Texas,2017,Q2,Disease,1.5
Texas,2017,Q2,Other Causes,2.8
Texas,2017,Q2,Pesticides,12.4
Texas,2017,Q2,Pests (Excl Varroa Mites),16.8
Texas,2017,Q2,Unknown Causes,1.4
Texas,2017,Q2,Varroa Mites,28.7
Texas,2017,Q3,Disease,0.1
Texas,2017,Q3,Other Causes,18.3
Texas,2017,Q3,Pesticides,24
Texas,2017,Q3,Pests (Excl Varroa Mites),23
Texas,2017,Q3,Unknown Causes,1.5
Texas,2017,Q3,Varroa Mites,33.7
Texas,2017,Q4,Disease,7.1
Texas,2017,Q4,Other Causes,3.8
Texas,2017,Q4,Pesticides,2.9
Texas,2017,Q4,Pests (Excl Varroa Mites),21.4
Texas,2017,Q4,Unknown Causes,5.2
Texas,2017,Q4,Varroa Mites,33.9
Texas,2018,Q1,Disease,4.8
Texas,2018,Q1,Other Causes,1.7
Texas,2018,Q1,Pesticides,0.2
Texas,2018,Q1,Pests (Excl Varroa Mites),10.1
Texas,2018,Q1,Unknown Causes,10.3
Texas,2018,Q1,Varroa Mites,21.5
Texas,2018,Q2,Disease,8.1
Texas,2018,Q2,Other Causes,8.5
Texas,2018,Q2,Pesticides,4.5
Texas,2018,Q2,Pests (Excl Varroa Mites),17.7
Texas,2018,Q2,Unknown Causes,14.6
Texas,2018,Q2,Varroa Mites,26.5
Texas,2018,Q3,Disease,0.4
Texas,2018,Q3,Other Causes,2.8
Texas,2018,Q3,Pesticides,6.2
Texas,2018,Q3,Pests (Excl Varroa Mites),4.4
Texas,2018,Q3,Unknown Causes,0.9
Texas,2018,Q3,Varroa Mites,18.8
Texas,2018,Q4,Disease,5.5
Texas,2018,Q4,Other Causes,6.2
Texas,2018,Q4,Pesticides,3
Texas,2018,Q4,Pests (Excl Varroa Mites),18.5
Texas,2018,Q4,Unknown Causes,3.7
Texas,2018,Q4,Varroa Mites,18.6
Texas,2019,Q1,Disease,5.3
Texas,2019,Q1,Other Causes,6.9
Texas,2019,Q1,Pesticides,8.3
Texas,2019,Q1,Pests (Excl Varroa Mites),6.5
Texas,2019,Q1,Unknown Causes,3
Texas,2019,Q1,Varroa Mites,26.1
Texas,2019,Q3,Disease,4.4
Texas,2019,Q3,Other Causes,7.2
Texas,2019,Q3,Pesticides,11.5
Texas,2019,Q3,Pests (Excl Varroa Mites),18.3
Texas,2019,Q3,Unknown Causes,2.1
Texas,2019,Q3,Varroa Mites,21.9
Texas,2019,Q4,Disease,4.6
Texas,2019,Q4,Other Causes,5.8
Texas,2019,Q4,Pesticides,4.9
Texas,2019,Q4,Pests (Excl Varroa Mites),14
Texas,2019,Q4,Unknown Causes,1.4
Texas,2019,Q4,Varroa Mites,23.1
Texas,2020,Q1,Disease,1.3
Texas,2020,Q1,Other Causes,5.2
Texas,2020,Q1,Pesticides,3.4
Texas,2020,Q1,Pests (Excl Varroa Mites),6.8
Texas,2020,Q1,Unknown Causes,4.6
Texas,2020,Q1,Varroa Mites,12.2
Texas,2020,Q2,Disease,3.3
Texas,2020,Q2,Other Causes,5.7
Texas,2020,Q2,Pesticides,4.6
Texas,2020,Q2,Pests (Excl Varroa Mites),7.7
Texas,2020,Q2,Unknown Causes,5.8
Texas,2020,Q2,Varroa Mites,30.2
Texas,2020,Q3,Disease,2
Texas,2020,Q3,Other Causes,1.6
Texas,2020,Q3,Pesticides,6.7
Texas,2020,Q3,Pests (Excl Varroa Mites),13.6
Texas,2020,Q3,Unknown Causes,0.6
Texas,2020,Q3,Varroa Mites,20.2
Texas,2020,Q4,Other Causes,5.7
Texas,2020,Q4,Pesticides,5
Texas,2020,Q4,Pests (Excl Varroa Mites),6.5
Texas,2020,Q4,Unknown Causes,9.6
Texas,2020,Q4,Varroa Mites,27.4
Texas,2021,Q1,Disease,1.5
Texas,2021,Q1,Other Causes,7.4
Texas,2021,Q1,Pesticides,5.8
Texas,2021,Q1,Pests (Excl Varroa Mites),13
Texas,2021,Q1,Varroa Mites,17.7
Texas,2021,Q2,Disease,0
Texas,2021,Q2,Other Causes,5.7
Texas,2021,Q2,Pesticides,11.5
Texas,2021,Q2,Pests (Excl Varroa Mites),3.4
Texas,2021,Q2,Varroa Mites,38.1
Texas,2021,Q3,Disease,0.5
Texas,2021,Q3,Other Causes,4.4
Texas,2021,Q3,Pesticides,4.4
Texas,2021,Q3,Pests (Excl Varroa Mites),6
Texas,2021,Q3,Unknown Causes,0.5
Texas,2021,Q3,Varroa Mites,20.2
Texas,2021,Q4,Disease,1.2
Texas,2021,Q4,Other Causes,4.1
Texas,2021,Q4,Pesticides,9.8
Texas,2021,Q4,Pests (Excl Varroa Mites),8.3
Texas,2021,Q4,Unknown Causes,5.5
Texas,2021,Q4,Varroa Mites,19.4
Texas,2022,Q1,Disease,0.6
Texas,2022,Q1,Other Causes,6
Texas,2022,Q1,Pesticides,3.6
Texas,2022,Q1,Pests (Excl Varroa Mites),2.1
Texas,2022,Q1,Unknown Causes,1.5
Texas,2022,Q1,Varroa Mites,21.2
Texas,2022,Q2,Other Causes,5.1
